cid,shop,品牌,标题,内容,评分,评级,标签,标签个数,日期
5188799d81856da1e622a58b,TMALL,可瑞康,,非常好，宝宝一直吃这个，以前别人帮着买的，太麻烦了，网上这个还是很有保障的！,5,好评,品牌口碑,1,2013-05-01 19:48:18,
5188796581856da1e622a2b4,TMALL,可瑞康,,货收到了，还没吃，等吃了再来追加评论,5,好评,其他,1,2013-05-01 19:49:20,
51888b9d81856da1e622b702,TMALL,可瑞康,,收到了，一直吃这个呢,4,好评,品牌口碑,1,2013-05-01 19:50:22,
51a749b30cf2ca7bf3ebe4fa,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-01 19:52:03,
5188752e81856da1e62280f6,TMALL,可瑞康,,一如既往的好,5,好评,品牌口碑,1,2013-05-01 19:55:16,
51a749b30cf2ca7bf3ebe4f9,TMALL,可瑞康,,已经吃完一罐了，很快就又要进货了,5,好评,其他,1,2013-05-01 19:57:26,
5188799d81856da1e622a58a,TMALL,可瑞康,,终于赶在儿子断粮之前到了。好险！,5,好评,其他,1,2013-05-01 19:58:06,
5188796581856da1e622a2b2,TMALL,可瑞康,,不错,5,好评,品牌口碑,1,2013-05-01 19:58:31,
5188796581856da1e622a2b1,TMALL,可瑞康,,奶粉很好，宝宝很爱喝，我家宝宝叫杨珂瑞，奶粉又叫可瑞康，寓意也很好，希望珂瑞一直健健康康成长，我会一直支持的。对了，看见又个叫步云天的买家评论说她家宝宝吃了拉肚子，我觉得可能是他直接换的奶粉，这样宝宝 喝了会不习惯的，所以造成拉肚子，换奶粉需要新奶粉旧奶粉兑起来喝，慢慢换，宝宝吃惯原来的奶粉，你一下突然换，他当然受不了会拉肚子。,5,好评,品牌口碑/产品质量,2,2013-05-01 20:04:22,
5188799d81856da1e622a589,TMALL,可瑞康,,买过很多次了&hellip;很好的,5,好评,品牌口碑,1,2013-05-01 20:08:52,
51888b9d81856da1e622b701,TMALL,可瑞康,,就是不知道为什么要贴上中文的 我去问了问新西兰的朋友好像没这种包装，其他的暂时还没发现不好,5,好评,其他,1,2013-05-01 20:09:48,
5188799d81856da1e622a588,TMALL,可瑞康,,唉还是快递的问题,5,好评,其他,1,2013-05-01 20:11:27,
51888b9d81856da1e622b700,TMALL,可瑞康,,请一直保证品质。不知道是不是巧合，吃了这个奶粉宝宝还是不怎么吃饭。而且比起以前容易生病。不知道是不是宝宝一岁以后都容易生病哦。,5,好评,品牌口碑,1,2013-05-01 20:15:00,
5188796581856da1e622a2af,TMALL,可瑞康,,还是一样的好！！！,5,好评,其他,1,2013-05-01 20:16:05,
5188796381856da1e622a2ae,TMALL,可瑞康,,宝宝会喝， 喝几天再追加吧。希望这是最后&mdash;次换奶了。                          ,5,好评,其他,1,2013-05-01 20:25:36,
5188796381856da1e622a2ad,TMALL,可瑞康,,可以,5,好评,其他,1,2013-05-01 20:27:13,
5188796381856da1e622a2ac,TMALL,可瑞康,,第三次购买了，这次购买虽然有点质疑，但是客服还是细心的给我解释了，谢谢！很满意！,5,好评,品牌口碑/品牌问题,2,2013-05-01 20:28:33,
5188799d81856da1e622a587,TMALL,可瑞康,,很好 很好,5,好评,品牌口碑,1,2013-05-01 20:40:57,
5188799d81856da1e622a586,TMALL,可瑞康,,一直吃这种奶粉，不错的,5,好评,品牌口碑,1,2013-05-01 20:43:01,
5188741f81856da1e6227796,TMALL,可瑞康,,老顾客了，一如既往的好！,5,好评,品牌口碑,1,2013-05-01 20:45:28,
518874fb81856da1e6227e93,TMALL,可瑞康,,  包装换了  蓝标  买了好多箱了   就是没有优惠  宝宝从出生就 喝你家奶粉长大的  现在换2段的了   希望不要出问题,5,好评,价格,1,2013-05-01 20:51:40,
518873c981856da1e622743d,TMALL,可瑞康,,一如既往地好!,5,好评,品牌口碑,1,2013-05-01 20:55:58,
518873c981856da1e622743c,TMALL,可瑞康,,很赞\n,5,好评,其他,1,2013-05-01 20:56:32,
518874fb81856da1e6227e92,TMALL,可瑞康,,很好。,5,好评,品牌口碑,1,2013-05-01 21:02:42,
5188799d81856da1e622a585,TMALL,可瑞康,,好好好,5,好评,其他,1,2013-05-01 21:03:39,
5188799d81856da1e622a584,TMALL,可瑞康,,确认晚了 很不错 常客了,5,好评,品牌口碑,1,2013-05-01 21:07:23,
5188796381856da1e622a2ab,TMALL,可瑞康,,宝宝一直都吃这个牌子，可是每次都没有发票，为了宝宝安全希望商家给出发票。\n,4,好评,品牌口碑/品牌问题,2,2013-05-01 21:07:46,
51afc3de81856da1e6267b6d,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-01 21:10:44,
5188799d81856da1e622a583,TMALL,可瑞康,,奶粉质量不错的，宝宝吃了快6个月了；口味比较的淡，及时溶解性不是很好，泡泡稍微有点多；物流很给力，一下就发货了,5,好评,品牌口碑/产品质量,2,2013-05-01 21:12:37,
5188799d81856da1e622a582,TMALL,可瑞康,,第2次买了，以后就都在你们家买了，宝宝喜欢喝，物流快，给5分,5,好评,物流,1,2013-05-01 21:16:14,
5188799d81856da1e622a581,TMALL,可瑞康,,一直都是在这里买的。还好下手快了点，迟一天2段就没货了。,5,好评,品牌口碑,1,2013-05-01 21:18:05,
5188741e81856da1e6227795,TMALL,可瑞康,,稍贵啊，东西一直很好。,5,好评,品牌口碑/价格,2,2013-05-01 21:18:26,
51afa06781856da1e6267a74,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-01 21:18:58,
5188796381856da1e622a2aa,TMALL,可瑞康,,满意,5,好评,品牌口碑,1,2013-05-01 21:20:13,
518874fb81856da1e6227e90,TMALL,可瑞康,,很好很好很好,5,好评,品牌口碑,1,2013-05-01 21:23:37,
51888b9d81856da1e622b6ff,TMALL,可瑞康,,                         东西包装很好，就是发货不太及时，总体好评,5,好评,品牌口碑,1,2013-05-01 21:24:37,
518873c981856da1e622743b,TMALL,可瑞康,,一直吃这个，还ＯＫ。,5,好评,品牌口碑,1,2013-05-01 21:24:50,
5188799d81856da1e622a580,TMALL,可瑞康,,haimeichi,5,好评,其他,1,2013-05-01 21:28:16,
5188799d81856da1e622a57f,TMALL,可瑞康,,老顾客!,5,好评,其他,1,2013-05-01 21:29:20,
5188752e81856da1e62280f4,TMALL,可瑞康,,一如既往的好呀！~,5,好评,品牌口碑,1,2013-05-01 21:33:22,
518873c981856da1e622743a,TMALL,可瑞康,,还没吃,5,好评,其他,1,2013-05-01 21:38:06,
51888b9d81856da1e622b6fe,TMALL,可瑞康,,好,5,好评,其他,1,2013-05-01 21:41:35,
5188796381856da1e622a2a9,TMALL,可瑞康,,第二次买了，有点结块和起泡，希望没有问题吧,5,好评,产品质量,1,2013-05-01 21:44:14,
518874fb81856da1e6227e8f,TMALL,可瑞康,,还没吃,5,好评,其他,1,2013-05-01 21:44:14,
51888b9d81856da1e622b6fd,TMALL,可瑞康,,还没吃看着包装不错希望孩子喜欢。,5,好评,品牌口碑,1,2013-05-01 21:44:38,
5188752e81856da1e62280f2,TMALL,可瑞康,,宝宝吃了两天，没出现什么不适，应该是真的吧。,5,好评,品牌问题,1,2013-05-01 21:44:57,
51afa06781856da1e6267a73,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-01 21:45:29,
518874fb81856da1e6227e8b,TMALL,可瑞康,,这个特意在官网买的，以为会是正品，但是不知道为什么和同学在澳洲寄来的和朋友在香港带来的味道不一样，澳洲和香港带来的就是一股清香的奶香味，这个是豆子味儿。差太多本来想退货，但是我在澳洲寄来的一直在清关，朋友在香港带也只能两桶带，没有喝的了才选择的这个，真心味道不一样。,2,中评,品牌口碑/品牌问题,2,2013-05-01 21:46:58,
51888b9d81856da1e622b6fc,TMALL,可瑞康,,快递有点不给力，其他还可以,5,好评,品牌口碑,1,2013-05-01 21:48:52,
518873c981856da1e6227439,TMALL,可瑞康,,很好,5,好评,品牌口碑,1,2013-05-01 21:50:57,
51afa06781856da1e6267a72,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-01 21:56:20,
5188799981856da1e622a56a,TMALL,可瑞康,,还没有开始吃，不过还是第一在网上买。,4,好评,其他,1,2013-05-01 22:00:42,
51888b9d81856da1e622b6fb,TMALL,可瑞康,,很好,5,好评,品牌口碑,1,2013-05-01 22:01:00,
5188799981856da1e622a567,TMALL,可瑞康,,非常好的卖家，非常好的产品！,5,好评,品牌口碑,1,2013-05-01 22:06:47,
5188799981856da1e622a565,TMALL,可瑞康,,很好的奶粉，会再来的，给5分,5,好评,品牌口碑,1,2013-05-01 22:07:55,
5188796381856da1e622a2a8,TMALL,可瑞康,,溶解性很差，没有我在国外直接托人购买的好。,2,中评,产品质量,1,2013-05-01 22:12:09,
5188799981856da1e622a563,TMALL,可瑞康,,溶解性很差，没有我在国外直接托人购买的好。,2,中评,产品质量,1,2013-05-01 22:12:09,
51888b9d81856da1e622b6fa,TMALL,可瑞康,,刚收到 还没有比较 还会追加评论,5,好评,其他,1,2013-05-01 22:20:26,
518874fb81856da1e6227e8a,TMALL,可瑞康,,孩子从一出生就开始吃这个牌子的奶粉了，长得快大便也不干。现在6个月了已经换2段了。 客服很亲切,5,好评,其他,1,2013-05-01 22:21:10,
5188799981856da1e622a562,TMALL,可瑞康,,宝宝吃了两天了，挺好的。,5,好评,其他,1,2013-05-01 22:21:51,
5188799981856da1e622a560,TMALL,可瑞康,,一直很好，没得说。,5,好评,品牌口碑,1,2013-05-01 22:27:05,
5188796381856da1e622a2a7,TMALL,可瑞康,,还没生呢，打算给宝吃这个，最好自己有奶，但孩子大点后还会选择这个吧！,5,好评,品牌口碑,1,2013-05-01 22:27:32,
5188799881856da1e622a55d,TMALL,可瑞康,,不好意思确认晚了。,5,好评,其他,1,2013-05-01 22:28:58,
5188799881856da1e622a55b,TMALL,可瑞康,,n次来了，一如既往了好！！囤货...,5,好评,品牌口碑,1,2013-05-01 22:30:23,
5188796381856da1e622a2a6,TMALL,可瑞康,,才收到`````暂时没什么情况``再吃吃看情况怎么样```,5,好评,其他,1,2013-05-01 22:31:51,
5188741e81856da1e6227794,TMALL,可瑞康,,一直买这个,5,好评,品牌口碑,1,2013-05-01 22:32:34,
51a749b30cf2ca7bf3ebe4f8,TMALL,可瑞康,,此用户没有填写评论!,4,好评,其他,1,2013-05-01 22:32:45,
5188741e81856da1e6227793,TMALL,可瑞康,,先囤货，还没吃，,4,好评,品牌口碑,1,2013-05-01 22:33:31,
5188796381856da1e622a2a5,TMALL,可瑞康,,这次买的其中一罐被压扁了，不过封口没裂，不影响使用&hellip;,5,好评,物流,1,2013-05-01 22:40:06,
5188799881856da1e622a559,TMALL,可瑞康,,呵呵 很好... 快递也太蜗牛了 哎...,5,好评,品牌口碑,1,2013-05-01 22:47:35,
51888b9d81856da1e622b6f9,TMALL,可瑞康,,队宝宝来说，太甜,4,好评,其他,1,2013-05-01 22:51:48,
51888b9b81856da1e622b6f8,TMALL,可瑞康,,味道偏甜。,5,好评,其他,1,2013-05-01 22:53:27,
51888b9b81856da1e622b6f7,TMALL,可瑞康,,第二次买了，主要是我家宝宝从生下来就喝了不下十种的奶粉，所以对这些奶粉一点也不抗拒。下次还会再来买的，就是快递实在不行呀～～～,5,好评,其他,1,2013-05-01 22:55:21,
51888b9b81856da1e622b6f6,TMALL,可瑞康,,一直都喝这个牌子！,5,好评,品牌口碑,1,2013-05-01 22:57:47,
5188796381856da1e622a2a4,TMALL,可瑞康,,看起来不错。。宝宝还没出生。。等使用后再看奶粉情况。。希望能以后都来这里买奶粉。。因为给宝宝买奶粉太揪心了,5,好评,品牌口碑,1,2013-05-01 23:03:34,
5188799881856da1e622a557,TMALL,可瑞康,,刚换2段，宝宝应该适应吧,5,好评,其他,1,2013-05-01 23:07:47,
5188796381856da1e622a2a3,TMALL,可瑞康,,帮同事买的,5,好评,其他,1,2013-05-01 23:13:20,
51afa06781856da1e6267a71,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-01 23:14:35,
5188799881856da1e622a555,TMALL,可瑞康,,很好，不是一次买了。,5,好评,品牌口碑,1,2013-05-01 23:20:05,
51888b9b81856da1e622b6f5,TMALL,可瑞康,,一直在这买，宝宝便秘太厉害，不知道是否和吃这奶粉有关系。,5,好评,品牌口碑/产品质量,2,2013-05-01 23:24:55,
5188741e81856da1e6227792,TMALL,可瑞康,,买了都数不清第几箱了，很好！,5,好评,品牌口碑,1,2013-05-01 23:27:22,
5188799881856da1e622a553,TMALL,可瑞康,,挺好的。,5,好评,其他,1,2013-05-01 23:29:53,
51afa06781856da1e6267a70,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-01 23:30:15,
518874fb81856da1e6227e89,TMALL,可瑞康,,ok~,5,好评,其他,1,2013-05-01 23:30:22,
51afa06781856da1e6267a6f,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-01 23:32:28,
5188799881856da1e622a551,TMALL,可瑞康,,第二次购买了，儿子吃的还好，望继续保持。,4,好评,其他,1,2013-05-01 23:40:37,
5188796381856da1e622a2a2,TMALL,可瑞康,,不错,5,好评,品牌口碑,1,2013-05-01 23:48:11,
518874fb81856da1e6227e88,TMALL,可瑞康,,很好哦还会来的,5,好评,品牌口碑,1,2013-05-01 23:48:54,
51888b9b81856da1e622b6f4,TMALL,可瑞康,,感觉官网买的量很少，直邮的多一点,4,好评,其他,1,2013-05-01 23:50:43,
51888b9a81856da1e622b6f3,TMALL,可瑞康,,还没吃、希望不错,5,好评,品牌口碑,1,2013-05-01 23:52:01,
5188752e81856da1e62280f1,TMALL,可瑞康,,第二箱了，不错,5,好评,品牌口碑,1,2013-05-01 23:52:44,
51888b9a81856da1e622b6f2,TMALL,可瑞康,,不错,5,好评,品牌口碑,1,2013-05-01 23:56:25,
5188752e81856da1e62280f0,TMALL,可瑞康,,GOOOD,5,好评,其他,1,2013-05-02 00:05:54,
5188741e81856da1e6227791,TMALL,可瑞康,,希望是真正进口的,5,好评,其他,1,2013-05-02 00:13:10,
5188752d81856da1e62280ef,TMALL,可瑞康,,haikeyi ,5,好评,其他,1,2013-05-02 00:20:24,
5188741e81856da1e6227790,TMALL,可瑞康,,一直很满意，这次超快,5,好评,品牌口碑,1,2013-05-02 00:31:07,
5188741e81856da1e622778f,TMALL,可瑞康,,货到的很及时。刚才好吃完就来了。包装很好很强大。,5,好评,品牌口碑,1,2013-05-02 00:50:44,
5188741e81856da1e622778e,TMALL,可瑞康,,买了两箱。日期不错。先放着慢慢喝,5,好评,品牌口碑,1,2013-05-02 00:52:50,
5188799881856da1e622a54f,TMALL,可瑞康,,很棒，没问题！,5,好评,其他,1,2013-05-02 01:27:52,
5188799881856da1e622a54d,TMALL,可瑞康,,快递挺快，包装的挺好，还没给小宝贝吃，期待中。。,5,好评,其他,1,2013-05-02 01:35:48,
51afc4e081856da1e6267b7c,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-02 01:35:55,
5188741e81856da1e622778d,TMALL,可瑞康,,一直在这家店购买的&middot; 。 请问店主&middot; 怎么这次的新包装&middot;是新的配方吗&middot;？怎么这次购买的牛奶宝宝不爱喝，以前都是早晚各一餐，200毫升&middot; 现在宝宝是10毫升都不沾&middot;,5,好评,品牌口碑,1,2013-05-02 03:33:48,
5188796381856da1e622a2a1,TMALL,可瑞康,,发货很迅速 宝宝一直在吃&apos;一段水温最好控制在45 6度 这样溶解比较好&apos;,5,好评,品牌口碑,1,2013-05-02 05:41:20,
5188741e81856da1e622778c,TMALL,可瑞康,,希望好。,5,好评,其他,1,2013-05-02 06:21:38,
51888b9a81856da1e622b6f1,TMALL,可瑞康,,包装有压坏迹象、、不满意,1,差评,品牌口碑,1,2013-05-02 06:45:15,
51888b9a81856da1e622b6f0,TMALL,可瑞康,,一直在你那里买的。希望奶粉还是能一如既往的好！！！！,5,好评,品牌口碑,1,2013-05-02 07:30:03,
51888b9a81856da1e622b6ef,TMALL,可瑞康,,包装不错。新配方增加了一些东西，但是好像少了益生元。之前旧的有。,4,好评,品牌口碑,1,2013-05-02 07:33:44,
5188741e81856da1e622778b,TMALL,可瑞康,,之前喝过两罐看孩子还挺喜欢喝，这次包邮又买一箱，包邮还是很划算的,5,好评,价格,1,2013-05-02 07:53:47,
51888b9a81856da1e622b6ee,TMALL,可瑞康,,buc,5,好评,其他,1,2013-05-02 08:04:05,
5188799881856da1e622a54b,TMALL,可瑞康,,很好！,5,好评,品牌口碑,1,2013-05-02 08:07:35,
51888b9a81856da1e622b6ed,TMALL,可瑞康,,发货很快，宝宝爱喝，希望下次能有点优惠就好。,5,好评,品牌口碑,1,2013-05-02 08:08:43,
518874fb81856da1e6227e87,TMALL,可瑞康,,换外面贴的那张纸啦，看起来有点档次啦,5,好评,其他,1,2013-05-02 08:15:01,
5188799881856da1e622a549,TMALL,可瑞康,,宝宝一直喝这个，可以,5,好评,品牌口碑,1,2013-05-02 08:16:13,
518874fb81856da1e6227e82,TMALL,可瑞康,,已经购买很多次了，正品，宝宝爱喝,5,好评,品牌口碑/品牌问题,2,2013-05-02 08:16:22,
518873c681856da1e6227438,TMALL,可瑞康,,一直吃的karicare，从不上火，现在换3段了,5,好评,品牌口碑/产品口味,2,2013-05-02 08:22:29,
518874fb81856da1e6227e7f,TMALL,可瑞康,,好，常来Karicare可瑞康新西兰原装原罐进口婴儿幼儿牛奶粉2段二段 旗舰店,5,好评,其他,1,2013-05-02 08:25:17,
5188741e81856da1e622778a,TMALL,可瑞康,,不好意思，5.1前就收到了，假期里忘记来确认                            ,5,好评,其他,1,2013-05-02 08:32:41,
51afa17481856da1e6267a88,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-02 08:33:27,
51888b9a81856da1e622b6ec,TMALL,可瑞康,,很好，全5分,5,好评,品牌口碑,1,2013-05-02 08:35:00,
5188752d81856da1e62280ee,TMALL,可瑞康,,换了新包装，打开的时候吓了一跳，以为买错了。O(&cap;_&cap;)O~,5,好评,其他,1,2013-05-02 08:35:05,
51888b9a81856da1e622b6eb,TMALL,可瑞康,,宝宝喜欢喝,4,好评,其他,1,2013-05-02 08:36:55,
5188796381856da1e622a2a0,TMALL,可瑞康,,好评,5,好评,品牌口碑,1,2013-05-02 08:38:06,
5188741e81856da1e6227789,TMALL,可瑞康,,一如既往的好，不错的奶粉,5,好评,品牌口碑,1,2013-05-02 08:39:27,
5188799881856da1e622a547,TMALL,可瑞康,,不好意思，假期事情太多，忘了确认了.喝了几天，宝宝还从没有过渡过来.以前喝的爱他美系列的.先好评.汇通快递是真心的不快呀.不过快递人员的服务还很好.都好评吧.,5,好评,品牌口碑,1,2013-05-02 08:40:25,
5188796381856da1e622a29f,TMALL,可瑞康,,还行吧！,5,好评,其他,1,2013-05-02 08:41:53,
5188752c81856da1e62280ed,TMALL,可瑞康,,暂时发现还不错，宝贝挺喜欢的。,5,好评,品牌口碑,1,2013-05-02 08:44:23,
51888b9a81856da1e622b6ea,TMALL,可瑞康,,刚吃拉肚子后来好像适应了，作为缓冲接新西兰奶粉等美国的奶粉到货,4,好评,产品质量,1,2013-05-02 08:48:16,
51888b9a81856da1e622b6e9,TMALL,可瑞康,,一如既往的好,5,好评,品牌口碑,1,2013-05-02 08:50:06,
5188799881856da1e622a545,TMALL,可瑞康,,帮朋友拍的，听说是正品，很好,5,好评,品牌口碑/品牌问题,2,2013-05-02 08:57:28,
5188752c81856da1e62280ec,TMALL,可瑞康,,还不错，就是贵了些！,5,好评,品牌口碑/价格,2,2013-05-02 08:59:23,
5188741b81856da1e6227774,TMALL,可瑞康,,收到奶粉的时候罐子已经扁了，而且有粉末在外面，卖家还说铝膜不爆就没关系的，一直在你家买，遇到这种情况给这种解释真的很无语，以后不会再来了,3,中评,品牌口碑/品牌问题,2,2013-05-02 09:01:58,
518874fb81856da1e6227e7e,TMALL,可瑞康,,不错 但是忘记第一次发发货单,5,好评,品牌口碑,1,2013-05-02 09:02:40,
